AID,package name,class token,class name,method type,method token,method name,method signature
A0000000620201,javacardx.crypto,0,KeyEncryption,virtual,0,getKeyCipher,javacardx.crypto.Cipher()
A0000000620201,javacardx.crypto,0,KeyEncryption,virtual,1,setKeyCipher,void(javacardx.crypto.Cipher)
A0000000620201,javacardx.crypto,1,Cipher,static,0,getInstance,javacardx.crypto.Cipher(byte;boolean)
A0000000620201,javacardx.crypto,1,Cipher,virtual,1,doFinal,short(byte[];short;short;byte[];short)
A0000000620201,javacardx.crypto,1,Cipher,virtual,2,getAlgorithm,byte()
A0000000620201,javacardx.crypto,1,Cipher,virtual,3,init,void(javacard.security.Key;byte)
A0000000620201,javacardx.crypto,1,Cipher,virtual,4,init,void(javacard.security.Key;byte;byte[];short;short)
A0000000620201,javacardx.crypto,1,Cipher,virtual,5,update,short(byte[];short;short;byte[];short)
A0000000620001,java.lang,0,Object
A0000000620001,java.lang,1,Throwable
A0000000620001,java.lang,2,Exception
A0000000620001,java.lang,3,RuntimeException
A0000000620001,java.lang,4,IndexOutOfBoundsException
A0000000620001,java.lang,5,ArrayIndexOutOfBoundsException
A0000000620001,java.lang,6,NegativeArraySizeException
A0000000620001,java.lang,7,NullPointerException
A0000000620001,java.lang,8,ClassCastException
A0000000620001,java.lang,9,ArithmeticException
A0000000620001,java.lang,10,SecurityException
A0000000620001,java.lang,11,ArrayStoreException
A0000000620003,java.rmi,0,Remote
A0000000620003,java.rmi,1,RemoteException
