AID,package name,class token,class name,method type,method token,method name,method signature
A0000000620102,javacard.security,11,MessageDigest,virtual,3,getLength,byte()
A0000000620102,javacard.security,11,MessageDigest,virtual,4,reset,void()
A0000000620102,javacard.security,11,MessageDigest,virtual,5,update,void(byte[];short;short)
A0000000620102,javacard.security,21,Checksum,static,0,getInstance,javacard.security.Checksum(byte;boolean)
A0000000620102,javacard.security,21,Checksum,virtual,1,init,void(byte[];short;short)
A0000000620102,javacard.security,21,Checksum,virtual,2,getAlgorithm,byte()
A0000000620102,javacard.security,21,Checksum,virtual,3,doFinal,short(byte[];short;short;byte[];short)
A0000000620102,javacard.security,21,Checksum,virtual,4,update,void(byte[];short;short)
A0000000620102,javacard.security,22,KeyAgreement,static,0,getInstance,javacard.security.KeyAgreement(byte;boolean)
A0000000620102,javacard.security,22,KeyAgreement,virtual,1,init,void(javacard.security.PrivateKey)
A0000000620102,javacard.security,22,KeyAgreement,virtual,2,getAlgorithm,byte()
A0000000620102,javacard.security,22,KeyAgreement,virtual,3,generateSecret,short(byte[];short;short;byte[];short)
A0000000620102,javacard.security,13,KeyBuilder,static,0,buildKey,javacard.security.Key(byte;short;boolean)
A0000000620102,javacard.security,13,KeyBuilder,static,1,buildKey,javacard.security.Key(byte;byte;short;boolean)
A0000000620102,javacard.security,16,KeyPair,virtual,1,genKeyPair,void()
A0000000620102,javacard.security,16,KeyPair,virtual,2,getPrivate,javacard.security.PrivateKey()
A0000000620102,javacard.security,16,KeyPair,virtual,3,getPublic,javacard.security.PublicKey()
A0000000620102,javacard.security,14,RandomData,static,0,getInstance,javacard.security.RandomData(byte)
A0000000620102,javacard.security,14,RandomData,virtual,1,generateData,void(byte[];short;short)
A0000000620102,javacard.security,14,RandomData,virtual,2,setSeed,void(byte[];short;short)
A0000000620102,javacard.security,12,CryptoException,static,1,throwIt,void(short)
A0000000620102,javacard.security,12,CryptoException,virtual,1,getReason,short()
A0000000620102,javacard.security,12,CryptoException,virtual,2,setReason,void(short)
A0000000620102,javacard.security,15,Signature,static,0,getInstance,javacard.security.Signature(byte;boolean)
A0000000620102,javacard.security,15,Signature,static,2,getInstance,javacard.security.Signature(byte;byte;byte;boolean)
A0000000620102,javacard.security,15,Signature,virtual,1,getAlgorithm,byte()
A0000000620102,javacard.security,15,Signature,virtual,2,getLength,short()
A0000000620102,javacard.security,15,Signature,virtual,3,init,void(javacard.security.Key;byte)
A0000000620102,javacard.security,15,Signature,virtual,4,init,void(javacard.security.Key;byte;byte[];short;short)
A0000000620102,javacard.security,15,Signature,virtual,5,sign,short(byte[];short;short;byte[];short)
A0000000620102,javacard.security,15,Signature,virtual,6,update,void(byte[];short;short)
A0000000620102,javacard.security,15,Signature,virtual,7,verify,boolean(byte[];short;short;byte[];short;short)
A0000000620102,javacard.security,15,Signature,virtual,8,setInitialDigest,void(byte[];short;short;byte[];short;short)
A0000000620102,javacard.security,15,Signature,virtual,9,signPreComputedHash,short(byte[];short;short;byte[];short)
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,1,doFinal,short(byte[];short;short;byte[];short)
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,2,getAlgorithm,byte()
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,3,getLength,byte()
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,4,reset,void()
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,5,update,void(byte[];short;short)
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,6,setInitialDigest,void(byte[];short;short;byte[];short;short)
A0000000620209,javacardx.apdu,0,ExtendedLength
A000000062020801,javacardx.framework.util,0,ArrayLogic,static,0,arrayCopyRepack,short(java.lang.Object;short;short;java.lang.Object;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,static,1,arrayCopyRepackNonAtomic,short(java.lang.Object;short;short;java.lang.Object;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,static,2,arrayFillGenericNonAtomic,short(java.lang.Object;short;short;java.lang.Object;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,static,3,arrayCompareGeneric,byte(java.lang.Object;short;java.lang.Object;short;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,static,4,arrayFindGeneric,short(java.lang.Object;short;byte[];short)
A000000062020801,javacardx.framework.util,1,UtilException,static,1,throwIt,void(short)
A000000062020801,javacardx.framework.util,1,UtilException,virtual,1,getReason,short()
A000000062020801,javacardx.framework.util,1,UtilException,virtual,2,setReason,void(short)
A00000006202080101,javacardx.framework.util.intx,0,JCint,static,0,makeInt,int(byte;byte;byte;byte)
A00000006202080101,javacardx.framework.util.intx,0,JCint,static,1,makeInt,int(short;short)
A00000006202080101,javacardx.framework.util.intx,0,JCint,static,2,getInt,int(byte[];short)
A00000006202080101,javacardx.framework.util.intx,0,JCint,static,3,setInt,short(byte[];short;int)
A00000006202080101,javacardx.framework.util.intx,0,JCint,static,4,makeTransientIntArray,int[](short;byte)
A000000062020802,javacardx.framework.math,0,BCDUtil,static,1,getMaxBytesSupported,short()
A000000062020802,javacardx.framework.math,0,BCDUtil,static,2,convertToHex,short(byte[];short;short;byte[];short)
A000000062020802,javacardx.framework.math,0,BCDUtil,static,3,convertToBCD,short(byte[];short;short;byte[];short)
A000000062020802,javacardx.framework.math,0,BCDUtil,static,4,isBCDFormat,boolean(byte[];short;short)
A000000062020802,javacardx.framework.math,1,BigNumber,static,1,getMaxBytesSupported,short()
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,1,setMaximum,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,2,init,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,3,add,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,4,subtract,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,5,multiply,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,6,compareTo,byte(javacardx.framework.math.BigNumber)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,7,compareTo,byte(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,8,toBytes,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,9,getByteLength,short(byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,10,reset,void()
A000000062020802,javacardx.framework.math,2,ParityBit,static,1,set,void(byte[];short;short;boolean)
A000000062020803,javacardx.framework.tlv,0,BERTLV,static,1,getInstance,javacardx.framework.tlv.BERTLV(byte[];short;short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,static,2,verifyFormat,boolean(byte[];short;short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,static,3,getTag,short(byte[];short;byte[];short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,static,4,getLength,short(byte[];short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,virtual,1,toBytes,short(byte[];short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,virtual,2,getTag,javacardx.framework.tlv.BERTag()
A000000062020803,javacardx.framework.tlv,0,BERTLV,virtual,3,getLength,short()
A000000062020803,javacardx.framework.tlv,0,BERTLV,virtual,4,size,short()
A000000062020803,javacardx.framework.tlv,0,BERTLV,virtual,5,init,short(byte[];short;short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,1,getInstance,javacardx.framework.tlv.BERTag(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,2,toBytes,short(short;boolean;short;byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,3,size,byte(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,4,tagNumber,short(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,5,isConstructed,boolean(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,6,tagClass,byte(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,7,verifyFormat,boolean(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,1,size,byte()
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,2,toBytes,short(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,3,tagNumber,short()
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,4,isConstructed,boolean()
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,5,tagClass,byte()
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,7,init,void(byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,static,1,append,short(byte[];short;byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,static,2,find,short(byte[];short;byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,static,3,findNext,short(byte[];short;short;byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,1,toBytes,short(byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,2,getTag,javacardx.framework.tlv.BERTag()
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,3,getLength,short()
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,4,size,short()
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,5,init,short(byte[];short;short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,6,init,short(javacardx.framework.tlv.ConstructedBERTag;javacardx.framework.tlv.BERTLV)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,7,init,short(javacardx.framework.tlv.ConstructedBERTag;byte[];short;short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,8,append,short(javacardx.framework.tlv.BERTLV)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,9,delete,short(javacardx.framework.tlv.BERTLV;short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,10,find,javacardx.framework.tlv.BERTLV(javacardx.framework.tlv.BERTag)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,11,findNext,javacardx.framework.tlv.BERTLV(javacardx.framework.tlv.BERTag;javacardx.framework.tlv.BERTLV;short)
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,1,size,byte()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,2,toBytes,short(byte[];short)
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,3,tagNumber,short()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,4,isConstructed,boolean()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,5,tagClass,byte()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,7,init,void(byte[];short)
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,8,init,void(byte;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,static,1,getValueOffset,short(byte[];short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,static,2,toBytes,short(byte[];short;byte[];short;short;byte[];short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,static,3,appendValue,short(byte[];short;byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,1,toBytes,short(byte[];short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,2,getTag,javacardx.framework.tlv.BERTag()
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,3,getLength,short()
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,4,size,short()
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,5,init,short(byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,6,init,short(javacardx.framework.tlv.PrimitiveBERTag;byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,7,appendValue,short(byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,8,replaceValue,short(byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,9,getValue,short(byte[];short)
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,1,size,byte()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,2,toBytes,short(byte[];short)
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,3,tagNumber,short()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,4,isConstructed,boolean()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,5,tagClass,byte()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,7,init,void(byte[];short)
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,8,init,void(byte;short)
A000000062020803,javacardx.framework.tlv,6,TLVException,static,1,throwIt,void(short)
A000000062020803,javacardx.framework.tlv,6,TLVException,virtual,1,getReason,short()
A000000062020803,javacardx.framework.tlv,6,TLVException,virtual,2,setReason,void(short)
A000000062020804,javacardx.framework.string,0,StringException,static,1,throwIt,void(short)
A000000062020804,javacardx.framework.string,0,StringException,virtual,1,getReason,short()
A000000062020804,javacardx.framework.string,0,StringException,virtual,2,setReason,void(short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,0,codePointCount,short(byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,1,codePointAt,short(byte[];short;short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,2,codePointBefore,short(byte[];short;short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,3,offsetByCodePoints,short(byte[];short;short;short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,4,compare,short(boolean;byte[];short;short;byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,5,indexOf,short(byte[];short;short;byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,6,replace,short(byte[];short;short;byte[];short;short;byte[];short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,7,toLowerCase,short(byte[];short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,8,toUpperCase,short(byte[];short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,9,trim,short(byte[];short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,10,valueOf,short(boolean;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,11,parseBoolean,boolean(byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,12,valueOf,short(short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,13,parseShortInteger,short(byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,14,valueOf,short(short[];byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,15,parseLongInteger,short(byte[];short;short;short[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,16,convertTo,short(byte[];short;short;byte[];short;byte)
A000000062020804,javacardx.framework.string,1,StringUtil,static,17,convertFrom,short(byte[];short;short;byte[];short;byte)
A000000062020804,javacardx.framework.string,1,StringUtil,static,18,check,boolean(byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,19,startsWith,boolean(byte[];short;short;byte[];short;short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,20,endsWith,boolean(byte[];short;short;byte[];short;short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,static,21,substring,short(byte[];short;short;short;short;byte[];short)
A0000000620201,javacardx.crypto,0,KeyEncryption,virtual,0,getKeyCipher,javacardx.crypto.Cipher()
A0000000620201,javacardx.crypto,0,KeyEncryption,virtual,1,setKeyCipher,void(javacardx.crypto.Cipher)
A0000000620201,javacardx.crypto,1,Cipher,static,0,getInstance,javacardx.crypto.Cipher(byte;boolean)
A0000000620201,javacardx.crypto,1,Cipher,static,2,getInstance,javacardx.crypto.Cipher(byte;byte;boolean)
A0000000620201,javacardx.crypto,1,Cipher,virtual,1,doFinal,short(byte[];short;short;byte[];short)
A0000000620201,javacardx.crypto,1,Cipher,virtual,2,getAlgorithm,byte()
A0000000620201,javacardx.crypto,1,Cipher,virtual,3,init,void(javacard.security.Key;byte)
A0000000620201,javacardx.crypto,1,Cipher,virtual,4,init,void(javacard.security.Key;byte;byte[];short;short)
A0000000620201,javacardx.crypto,1,Cipher,virtual,5,update,short(byte[];short;short;byte[];short)
A0000000620203,javacardx.external,0,MemoryAccess,virtual,0,writeData,boolean(byte[];short;short;byte[];short;short;short;short)
A0000000620203,javacardx.external,0,MemoryAccess,virtual,1,readData,short(byte[];short;byte[];short;short;short;short;short)
A0000000620203,javacardx.external,1,Memory,static,0,getMemoryAccessInstance,javacardx.external.MemoryAccess(byte;short[];short)
A0000000620203,javacardx.external,2,ExternalException,static,1,throwIt,void(short)
A0000000620203,javacardx.external,2,ExternalException,virtual,1,getReason,short()
A0000000620203,javacardx.external,2,ExternalException,virtual,2,setReason,void(short)
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,0,isValidated,boolean()
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,1,isInitialized,boolean()
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,2,getPublicTemplateData,short(short;byte[];short;short)
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,3,getBioType,byte()
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,4,getVersion,short(byte[];short)
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,5,reset,void()
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,6,getTriesRemaining,byte()
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,7,initMatch,short(byte[];short;short)
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,8,match,short(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,0,isValidated,boolean()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,1,isInitialized,boolean()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,2,getPublicTemplateData,short(short;byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,3,getBioType,byte()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,4,getVersion,short(byte[];short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,5,reset,void()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,6,getTriesRemaining,byte()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,7,initMatch,short(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,8,match,short(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,9,init,void(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,10,update,void(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,11,doFinal,void()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,12,resetUnblockAndSetTryLimit,void(byte)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,0,isValidated,boolean()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,1,isInitialized,boolean()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,2,getPublicTemplateData,short(short;byte[];short;short)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,3,getBioType,byte()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,4,getVersion,short(byte[];short)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,5,reset,void()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,6,getTriesRemaining,byte()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,7,initMatch,short(byte[];short;short)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,8,match,short(byte[];short;short)
A0000000620202,javacardx.biometry,3,BioException,static,1,throwIt,void(short)
A0000000620202,javacardx.biometry,3,BioException,virtual,1,getReason,short()
A0000000620202,javacardx.biometry,3,BioException,virtual,2,setReason,void(short)
A0000000620202,javacardx.biometry,4,BioBuilder,static,0,buildBioTemplate,javacardx.biometry.OwnerBioTemplate(byte;byte)
A0000000620202,javacardx.biometry,4,BioBuilder,static,1,buildBioTemplate,javacardx.biometry.OwnerBioTemplate(byte;byte;byte[];byte)
A0000000620001,java.lang,0,Object
A0000000620001,java.lang,1,Throwable
A0000000620001,java.lang,2,Exception
A0000000620001,java.lang,3,RuntimeException
A0000000620001,java.lang,4,IndexOutOfBoundsException
A0000000620001,java.lang,5,ArrayIndexOutOfBoundsException
A0000000620001,java.lang,6,NegativeArraySizeException
A0000000620001,java.lang,7,NullPointerException
A0000000620001,java.lang,8,ClassCastException
A0000000620001,java.lang,9,ArithmeticException
A0000000620001,java.lang,10,SecurityException
A0000000620001,java.lang,11,ArrayStoreException
A0000000620003,java.rmi,0,Remote
A0000000620003,java.rmi,1,RemoteException
