AID,package name,class token,class name,method type,method token,method name,method signature
0D0E0A0D0B0E0E0F,javacard.framework,17,SensitiveArrays,static,0,assertIntegrity,(java.lang.Object)
0D0E0A0D0B0E0E0F,javacard.framework,17,SensitiveArrays,static,1,isIntegritySensitive,(java.lang.Object)
0D0E0A0D0B0E0E0F,javacard.framework,17,SensitiveArrays,static,2,isIntegritySensitiveArraysSupported,()
0D0E0A0D0B0E0E0F,javacard.framework,17,SensitiveArrays,static,3,makeIntegritySensitiveArray,(byte;byte;short)
0D0E0A0D0B0E0E0F,javacard.framework,17,SensitiveArrays,static,4,clearArray,(java.lang.Object)
0D0E0A0D0B0E0E0F,javacard.framework,18,ISOException,static,1,throwIt,(short)
0D0E0A0D0B0E0E0F,javacard.framework,18,ISOException,virtual,1,getReason,()
0D0E0A0D0B0E0E0F,javacard.framework,18,ISOException,virtual,2,setReason,(short)
0D0E0A0D0B0E0E0F,javacard.framework,19,AID,virtual,1,getBytes,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.framework,19,AID,virtual,3,partialEquals,(byte[];short;byte)
0D0E0A0D0B0E0E0F,javacard.framework,19,AID,virtual,4,RIDEquals,(javacard.framework.AID)
0D0E0A0D0B0E0E0F,javacard.framework,19,AID,virtual,5,getPartialBytes,(short;byte[];short;byte)
0D0E0A0D0B0E0E0F,javacard.framework,20,SystemException,static,1,throwIt,(short)
0D0E0A0D0B0E0E0F,javacard.framework,20,SystemException,virtual,1,getReason,()
0D0E0A0D0B0E0E0F,javacard.framework,20,SystemException,virtual,2,setReason,(short)
0D0E0A0D0B0E0E0F,javacard.framework,21,TransactionException,static,1,throwIt,(short)
0D0E0A0D0B0E0E0F,javacard.framework,21,TransactionException,virtual,1,getReason,()
0D0E0A0D0B0E0E0F,javacard.framework,21,TransactionException,virtual,2,setReason,(short)
0D0E0A0D0B0E0E0F,javacard.framework,22,UserException,static,2,throwIt,(short)
0D0E0A0D0B0E0E0F,javacard.framework,22,UserException,virtual,1,getReason,()
0D0E0A0D0B0E0E0F,javacard.framework,22,UserException,virtual,2,setReason,(short)
0D0E0A0D0B0E0E0F,javacard.framework,23,Util,static,0,arrayCopy,(byte[];short;byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.framework,23,Util,static,1,arrayCopyNonAtomic,(byte[];short;byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.framework,23,Util,static,2,arrayFill,(byte[];short;short;byte)
0D0E0A0D0B0E0E0F,javacard.framework,23,Util,static,3,arrayFillNonAtomic,(byte[];short;short;byte)
0D0E0A0D0B0E0E0F,javacard.framework,23,Util,static,4,arrayCompare,(byte[];short;byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.framework,23,Util,static,5,makeShort,(byte;byte)
0D0E0A0D0B0E0E0F,javacard.framework,23,Util,static,6,getShort,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.framework,23,Util,static,7,setShort,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.framework.service,0,Service,virtual,0,processDataIn,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,0,Service,virtual,1,processCommand,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,0,Service,virtual,2,processDataOut,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,1,SecurityService,virtual,0,processDataIn,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,1,SecurityService,virtual,1,processCommand,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,1,SecurityService,virtual,2,processDataOut,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,1,SecurityService,virtual,3,isAuthenticated,(short)
0D0E0A0D0B0E0E0F,javacard.framework.service,1,SecurityService,virtual,4,isChannelSecure,(byte)
0D0E0A0D0B0E0E0F,javacard.framework.service,1,SecurityService,virtual,5,isCommandSecure,(byte)
0D0E0A0D0B0E0E0F,javacard.framework.service,2,RemoteService,virtual,0,processDataIn,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,2,RemoteService,virtual,1,processCommand,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,2,RemoteService,virtual,2,processDataOut,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,1,processDataIn,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,2,processCommand,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,3,processDataOut,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,4,receiveInData,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,5,setProcessed,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,6,isProcessed,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,7,setOutputLength,(javacard.framework.APDU;short)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,8,getOutputLength,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,9,setStatusWord,(javacard.framework.APDU;short)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,10,getStatusWord,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,11,fail,(javacard.framework.APDU;short)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,12,succeed,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,13,succeedWithStatusWord,(javacard.framework.APDU;short)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,14,getCLA,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,15,getINS,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,16,getP1,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,17,getP2,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,3,BasicService,virtual,18,selectingApplet,()
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,1,processDataIn,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,2,processCommand,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,3,processDataOut,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,4,receiveInData,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,5,setProcessed,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,6,isProcessed,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,7,setOutputLength,(javacard.framework.APDU;short)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,8,getOutputLength,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,9,setStatusWord,(javacard.framework.APDU;short)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,10,getStatusWord,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,11,fail,(javacard.framework.APDU;short)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,12,succeed,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,13,succeedWithStatusWord,(javacard.framework.APDU;short)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,14,getCLA,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,15,getINS,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,16,getP1,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,17,getP2,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,18,selectingApplet,()
0D0E0A0D0B0E0E0F,javacard.framework.service,4,RMIService,virtual,19,setInvokeInstructionByte,(byte)
0D0E0A0D0B0E0E0F,javacard.framework.service,5,CardRemoteObject,static,1,export,(java.rmi.Remote)
0D0E0A0D0B0E0E0F,javacard.framework.service,5,CardRemoteObject,static,2,unexport,(java.rmi.Remote)
0D0E0A0D0B0E0E0F,javacard.framework.service,6,Dispatcher,virtual,1,addService,(javacard.framework.service.Service;byte)
0D0E0A0D0B0E0E0F,javacard.framework.service,6,Dispatcher,virtual,2,removeService,(javacard.framework.service.Service;byte)
0D0E0A0D0B0E0E0F,javacard.framework.service,6,Dispatcher,virtual,3,dispatch,(javacard.framework.APDU;byte)
0D0E0A0D0B0E0E0F,javacard.framework.service,6,Dispatcher,virtual,4,process,(javacard.framework.APDU)
0D0E0A0D0B0E0E0F,javacard.framework.service,7,ServiceException,static,1,throwIt,(short)
0D0E0A0D0B0E0E0F,javacard.framework.service,7,ServiceException,virtual,1,getReason,()
0D0E0A0D0B0E0E0F,javacard.framework.service,7,ServiceException,virtual,2,setReason,(short)
0D0E0A0D0B0E0E0F,javacard.security,0,Key,virtual,0,isInitialized,()
0D0E0A0D0B0E0E0F,javacard.security,0,Key,virtual,1,clearKey,()
0D0E0A0D0B0E0E0F,javacard.security,0,Key,virtual,2,getType,()
0D0E0A0D0B0E0E0F,javacard.security,0,Key,virtual,3,getSize,()
0D0E0A0D0B0E0E0F,javacard.security,1,AlgorithmParameterSpec
0D0E0A0D0B0E0E0F,javacard.security,2,SecretKey,virtual,0,isInitialized,()
0D0E0A0D0B0E0E0F,javacard.security,2,SecretKey,virtual,1,clearKey,()
0D0E0A0D0B0E0E0F,javacard.security,2,SecretKey,virtual,2,getType,()
0D0E0A0D0B0E0E0F,javacard.security,2,SecretKey,virtual,3,getSize,()
0D0E0A0D0B0E0E0F,javacard.security,3,DHKey,virtual,0,setP,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,3,DHKey,virtual,1,setQ,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,3,DHKey,virtual,2,setG,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,3,DHKey,virtual,3,getP,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,3,DHKey,virtual,4,getQ,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,3,DHKey,virtual,5,getG,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,4,PrivateKey,virtual,0,isInitialized,()
0D0E0A0D0B0E0E0F,javacard.security,4,PrivateKey,virtual,1,clearKey,()
0D0E0A0D0B0E0E0F,javacard.security,4,PrivateKey,virtual,2,getType,()
0D0E0A0D0B0E0E0F,javacard.security,4,PrivateKey,virtual,3,getSize,()
0D0E0A0D0B0E0E0F,javacard.security,5,PublicKey,virtual,0,isInitialized,()
0D0E0A0D0B0E0E0F,javacard.security,5,PublicKey,virtual,1,clearKey,()
0D0E0A0D0B0E0E0F,javacard.security,5,PublicKey,virtual,2,getType,()
0D0E0A0D0B0E0E0F,javacard.security,5,PublicKey,virtual,3,getSize,()
0D0E0A0D0B0E0E0F,javacard.security,6,DSAKey,virtual,0,setP,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,6,DSAKey,virtual,1,setQ,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,6,DSAKey,virtual,2,setG,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,6,DSAKey,virtual,3,getP,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,6,DSAKey,virtual,4,getQ,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,6,DSAKey,virtual,5,getG,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,0,isInitialized,()
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,1,clearKey,()
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,2,getType,()
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,3,getSize,()
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,4,setP,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,5,setQ,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,6,setG,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,7,getP,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,8,getQ,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,9,getG,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,10,setX,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,7,DSAPrivateKey,virtual,11,getX,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,0,isInitialized,()
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,1,clearKey,()
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,2,getType,()
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,3,getSize,()
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,4,setP,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,5,setQ,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,6,setG,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,7,getP,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,8,getQ,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,9,getG,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,10,setY,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,8,DSAPublicKey,virtual,11,getY,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,0,setFieldFP,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,1,setFieldF2M,(short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,2,setFieldF2M,(short;short;short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,3,setA,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,4,setB,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,5,setG,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,6,setR,(byte[];short;short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,7,setK,(short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,8,getField,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,9,getA,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,10,getB,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,11,getG,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,12,getR,(byte[];short)
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,13,getK,()
0D0E0A0D0B0E0E0F,javacard.security,9,ECKey,virtual,14,copyDomainParametersFrom,(javacard.security.ECKey)
0D0E0A0D0B0E0E0F,javacard.security,10,ECPrivateKey,virtual,0,isInitialized,()
0D0E0A0D0B0E0E0F,javacard.security,10,ECPrivateKey,virtual,1,clearKey,()
0D0E0A0D0B0E0E0F,javacard.security,10,ECPrivateKey,virtual,2,getType,()
0D0E0A0D0B0E0E0F,javacard.security,10,ECPrivateKey,virtual,3,getSize,()
0D0E0A0D0B0E0E0F,javacard.security,10,ECPrivateKey,virtual,4,setFieldFP,(byte[];short;short)
